GridSize,MaxHeight,OffsetX,OffsetY,OffsetZ,Algorithm,TimeTaken,PathLength,PathCost,VisitedNodes,CorridorIterations
80,7,0.000,0.000,0.000,ILSWithGBFS,13.519,95,7396.000,592,1
80,7,0.000,0.000,0.000,AStar,2924.469,90,6688.000,7529,0
80,7,0.000,0.000,0.000,GBFS,12.848,95,7352.000,592,0
80,7,0.000,0.000,0.000,JPS,19.836,82,6457.000,982,0
80,7,0.000,0.000,0.000,ILSWithAStar,181.335,91,6739.000,1698,3
80,7,0.000,0.000,0.000,ILSWithGBFS,13.641,95,7396.000,592,1
80,7,0.000,0.000,0.000,AStar,2922.028,90,6688.000,7529,0
80,7,0.000,0.000,0.000,GBFS,13.123,95,7352.000,592,0
80,7,0.000,0.000,0.000,JPS,19.806,82,6457.000,982,0
80,7,0.000,0.000,0.000,ILSWithAStar,179.230,91,6739.000,1698,3
80,7,0.000,0.000,0.000,ILSWithGBFS,13.275,95,7396.000,592,1
